Category,GRN no,Customer/Vendor Code,VendorName,Address,LC No,Posting Date,Item No.,Item Description,Inventory UoM,Quantity,Price,Price USD,Total Amount
Chemical,593,V000000089,RETAIL TECHNOLOGIES LTD.,,,4/13/2021,C0000081,"FIZ CARTON STICKER (4""*3"")",Pcs,"12,000.00",0.7,0.01,98.82
Chemical,593,V000000089,RETAIL TECHNOLOGIES LTD.,,,4/13/2021,C0000080,"FIZ LOGO STICKER (1""*1"")",Pcs,"500,000.00",0.09,0,529.41
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40650,LEMON YELLOW 713,Gal,4,29.7,29.7,118.8
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40650,LEMON YELLOW 713,Gal,2,29.7,29.7,59.4
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40630,A-H HARDNER,KG,150,24.26,24.26,"3,639.00"
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40615,E.POXY PAINT1000/MATTING AGENT,Gal,30,28.6,28.6,858
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40653,NEON YELLOW 813,Gal,18,64.9,64.9,"1,168.20"
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40649,MIDDLE YELLOW 714,Gal,4,29.7,29.7,118.8
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40649,MIDDLE YELLOW 714,Gal,4,29.7,29.7,118.8
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40647,VIOLET 780,Gal,14,29.7,29.7,415.8
Chemical,7027,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209722020210,7/21/2022,40647,VIOLET 780,Gal,12,29.7,29.7,356.4
Zipper,6380,V000000291,A.G.H TRADERS,"PLOT NO: 155, DEPZ(EXTN. AREA), GANAKBARI, SAVER, DHAKA",,6/11/2022,41608,CZ#3 NYLON S/A/L REVERSE RUBBER PULLER,PCS,"32,000.00",3.25,0.04,"1,223.53"
Chemical,3895,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209721020209,12/28/2021,40631,A-S SOLVENT FOR OILL,KG,9,2.67,2.67,24.03
Chemical,3895,V000000007,ZHUHAI GUOLIN COATING CO.LTD.,"NO.19, Yongtian Road,Xiangzhou District,Zhuhai,Guangdong,China",209721020209,12/28/2021,40636,A-P/A ( PEEL AGENT ),KG,27,2.98,2.98,80.46
Chemical,3972,V000000355,OSMO CORPORATION,"R#1402, BLDG 5, FANHAI INTERNATIONAL CBD, NO.62, ZHUJIAN RD, WUHAN , HUBEI, CHINA",,1/1/2022,30005,ACTIVETED CARBON (ETP),Kg,500,0,0,0
Chemical,3972,V000000355,OSMO CORPORATION,"R#1402, BLDG 5, FANHAI INTERNATIONAL CBD, NO.62, ZHUJIAN RD, WUHAN , HUBEI, CHINA",,1/1/2022,30004,GRADED SAND & GRAVELS (ETP),Kg,"1,000.00",0,0,0
Chemical,4865,V000000295,GRAUER & WEIL (INDIA) LIMITED,"GROWEL CORPORATE, AKURLI ROAD, KANDIVLI(E), MUMBAI 400 101, INDIA",135622150021,3/10/2022,40509,GIBONOL C-115,LTR,300,4.55,4.55,"1,365.00"
Chemical,4865,V000000295,GRAUER & WEIL (INDIA) LIMITED,"GROWEL CORPORATE, AKURLI ROAD, KANDIVLI(E), MUMBAI 400 101, INDIA",135622150021,3/10/2022,40511,ANTIQUE TIN A,LTR,100,5.15,5.15,515
Chemical,4865,V000000295,GRAUER & WEIL (INDIA) LIMITED,"GROWEL CORPORATE, AKURLI ROAD, KANDIVLI(E), MUMBAI 400 101, INDIA",135622150021,3/10/2022,40512,ANTIQUE TIN B,LTR,100,2,2,200
Chemical,2826,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020193,10/17/2021,40354,POLISHING AGENT SS ( PO ),KG,472,3.1008,3.1,"1,463.58"
Chemical,2826,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020193,10/17/2021,40307,TEA SEED POWDER ( TP ),KG,"2,000.00",0.6512,0.65,"1,302.40"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40309,L-3 BRIGHNER ( L-3 ),KG,300,3.57,3.57,"1,071.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40343,HI.TEM.ACID R.LA(ANTIRUST-102),KG,376,13.18,13.18,"4,955.68"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40316,GUNMETAL COVERING AGENT(GM-2),KG,570,3.88,3.88,"2,211.60"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40345,DULL LACQUER (ANTIRUST-423),KG,100,10.85,10.85,"1,085.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40360,OXYGEN FREE ELECTROLYTIC COPPER PLATE,KG,"1,500.00",12.09,12.09,"18,135.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40318,130B BLACKENING. AGENT,KG,300,6.2,6.2,"1,860.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40365,WASHING NET,METER,"1,000.00",3.1,3.1,"3,100.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40315,GUNMETAL REPLENISHER-787(GM-3),KG,510,6.98,6.98,"3,559.80"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40310,L-4 AUXILIARY ( L-4 ),KG,500,3.57,3.57,"1,785.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40344,HI.TEM.ACID D.LA(ANTIRUST-413),KG,60,8.53,8.53,511.8
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40329,STEPING AGENT 696,KG,400,3.1,3.1,"1,240.00"
Chemical,1067,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,209721020046,5/31/2021,40354,POLISHING AGENT SS ( PO ),KG,500,3.1,3.1,"1,550.00"
Chemical,4026,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,135621020253,1/11/2022,40329,STEPING AGENT 696,KG,230.28,3.129914,3.13,720.76
Chemical,4026,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,135621020253,1/11/2022,40330,STANNOUS SULFATE ( SS ),KG,100,31.299144,31.3,"3,129.91"
Chemical,4026,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,135621020253,1/11/2022,40349,SODIUM POTACIUM TETRATE ( MAKE UP SALT SPT),KG,200,3.129914,3.13,625.98
Chemical,4026,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,135621020253,1/11/2022,40354,POLISHING AGENT SS ( PO ),KG,286.78,3.129914,3.13,897.6
Chemical,4026,V000000124,FOSHAN KINDLY IMPORT & EXPORT CO. LTD.,,135621020253,1/11/2022,40305,MATT POWDER ( MP ),KG,250,0.782478,0.78,195.62
Chemical,3533,V000000067,R.S TRADING,,,12/5/2021,40401,SULFURIC ACID,KG,990,35,0.41,407.65
Chemical,3533,V000000067,R.S TRADING,,,12/5/2021,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"2,005.00",55,0.65,"1,297.35"
Chemical,4420,V000000012,ACTIVE ZIPPER LTD.,,,2/5/2022,C0000013,Paper File,PCS,500,6,0.07,35.29
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40804,HYDOSE,KG,200,225,2.65,529.41
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40401,SULFURIC ACID,KG,986.8,34,0.4,394.72
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40404,AMONIUM WATER,KG,600,40,0.47,282.35
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40420,PHOSPHORIC ACID,KG,140,410,4.82,675.29
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"3,000.00",48,0.56,"1,694.12"
Chemical,4519,V000000067,R.S TRADING,,,2/13/2022,40805,GLYCERINE,KG,60,260,3.06,183.53
Chemical,5019,V000000067,R.S TRADING,,,3/17/2022,40346,TIN PLATE,KG,32.6,"5,700.00",67.06,"2,186.12"
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40805,GLYCERINE,KG,60,140,1.65,98.82
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40504,RED LACCA-2043,KG,2,"3,500.00",41.18,82.35
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40420,PHOSPHORIC ACID,KG,70,150,1.76,123.53
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40401,SULFURIC ACID,KG,"1,000.00",26,0.31,305.88
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40404,AMONIUM WATER,KG,420,34,0.4,168
Chemical,589,V000000067,R.S ENTERPRISE,,,4/13/2021,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"1,800.00",46,0.54,974.12
Chemical,2759,V000000067,R.S TRADING,,209722990001,10/10/2021,40406,THINNER,KG,400,235,2.76,"1,105.88"
Chemical,2959,V000000012,ACTIVE ZIPPER LTD.,,,10/24/2021,C0000013,Paper File,PCS,100,6,0.07,7.06
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40425,TRI SODIUM PHOSPHATE,KG,50,150,1.76,88.24
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"2,389.50",55,0.65,"1,546.15"
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40420,PHOSPHORIC ACID,KG,210,390,4.59,963.53
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40401,SULFURIC ACID,KG,997,35,0.41,410.53
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40404,AMONIUM WATER,KG,480,40,0.47,225.88
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40410,CUSTIC SUDA,KG,300,80,0.94,282.35
Chemical,3159,V000000067,R.S TRADING,,,11/8/2021,40553,CYNOBRITE A,KG,50,400,4.71,235.29
Button,1778,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,8/9/2021,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"49,700.00",0.132,0.13,"6,560.40"
Button,799,V000000136,HK YUANHONG INTERNATIONAL CO. LTD.,,209721020043,5/3/2021,40071,SS STRIP 0.20*305 MM,KG,256.5,2.7,2.7,692.55
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40254,NORMAL SHANK BUTTON SCREW,Gross,"103,576.00",0.1579,0.16,"16,354.65"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40204,S.S NORMAL SHANK19mm (China Quality),Gross,"14,000.00",0.41,0.41,"5,740.00"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40288,S.S RIVET SHANK 7 MM (China Quality),Gross,"7,000.00",0.13,0.13,910
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40726,PLASTIC WASHER (FOR SNAP BTN) COIN 17.1MM,Gross,"10,500.00",0.135,0.14,"1,417.50"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40725,PLASTIC WASHER (FOR SNAP BTN) COIN 16.1MM,Gross,"13,706.00",0.135,0.14,"1,850.31"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40231,PLASTIC WASHER 8 MM EYELET,Gross,"3,500.00",0.135,0.14,472.5
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"35,000.00",0.13,0.13,"4,550.00"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40257,ALLUMINIUM TACKS 9 mm,Gross,"69,790.00",0.1448,0.14,"10,105.59"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"35,000.00",0.38,0.38,"13,300.00"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40289,S.S RIVET SHANK 8 MM (China Quality),Gross,"14,000.00",0.13,0.13,"1,820.00"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40292,S.S RIVET SHANK 10 MM (China Quality),Gross,"7,000.00",0.14,0.14,980
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40232,PRONG SNAP BUTTON 9.5MM (S.S QUALITY),Gross,"6,680.00",1.13,1.13,"7,548.40"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40263,PLASTIC WASHER 17/18 mm CAP,Gross,"7,000.00",0.135,0.14,945
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40256,PLASTIC RUBBER SHANK,Gross,"70,000.00",0.109,0.11,"7,630.00"
Button,2673,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020159,10/1/2021,40202,S.S NORMAL SHANK18mm(China Quality),Gross,"20,475.00",0.39,0.39,"7,985.25"
Zipper,2023,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020153,8/26/2021,41118,#4.5 YG Slider M.F (ALC LOGO) (Y-TEETH),Pcs,"350,000.00",0.0223,0.02,"7,805.00"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41100,# 3 YG (4.5 on body) F.F (Y-TEETH) Without Logo,Pcs,"249,575.00",0.0221,0.02,"5,515.61"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41113,# 3  YG ( 4 ON BODY ) F.F (FAKE) (Y-TEETH),Pcs,"500,000.00",0.0221,0.02,"11,050.00"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41118,#4.5 YG Slider M.F (ALC LOGO) (Y-TEETH),Pcs,"249,728.00",0.0221,0.02,"5,518.99"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41110,#3 YG(4.5 ON BODY) FIZ LOGO FF (Y-TEETH),Pcs,"500,000.00",0.0221,0.02,"11,050.00"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41109,# 3 YG (4.5 on body) YKK LOGO M/F (Y-TEETH),Pcs,"398,353.00",0.0233,0.02,"9,281.62"
Zipper,3104,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209721020220,11/4/2021,41168,M/Z #3 YG (4.5) DUBBLE LOCK F.F. (MURKO),Pcs,"500,000.00",0.0206,0.02,"10,300.00"
Zipper,7507,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020224,8/14/2022,41120,#4.5 YG ALCOT LOGO SLIDER M/F (Y-TEETH),Pcs,"200,000.00",0.0218,0.02,"4,360.00"
Zipper,7507,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020224,8/14/2022,41118,#4.5 YG Slider M.F (ALC LOGO) (Y-TEETH),Pcs,"500,000.00",0.0218,0.02,"10,900.00"
Zipper,9979,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020292,11/30/2022,41100,# 3 YG (4.5 on body) F.F (Y-TEETH) Without Logo,Pcs,"1,020,000.00",0.0202,0.02,"20,604.00"
Zipper,9979,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020292,11/30/2022,41110,#3 YG(4.5 ON BODY) FIZ LOGO FF (Y-TEETH),Pcs,"504,998.00",0.0202,0.02,"10,200.96"
Zipper,12485,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209723020024,3/22/2023,41100,# 3 YG (4.5 on body) F.F (Y-TEETH) Without Logo,Pcs,"196,000.00",0.0207,0.02,"4,057.20"
Zipper,12485,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209723020024,3/22/2023,41110,#3 YG(4.5 ON BODY) FIZ LOGO FF (Y-TEETH),Pcs,"1,321,099.00",0.0207,0.02,"27,346.75"
Zipper,6960,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020149,7/16/2022,41061,MZ #5 BOXPIN RIGHT INSERT (LHP) F.F,SET,"489,398.00",0.0051,0.01,"2,495.93"
Zipper,7509,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",135622230016,8/15/2022,41110,#3 YG(4.5 ON BODY) FIZ LOGO FF (Y-TEETH),Pcs,"3,720.00",0.02325,0.02,86.49
Zipper,7895,V000000120,GRX GARMENT(HK) CO. LTD.,"1B-030 ,PHASE 2,HUANAN INTERNATIONAL LEATHER AND LEATHER ACCESSORIES LOGISTICS ZONE, NO.1 HUANAN DADAO ,HEHUA COMMUNITY, PINGHU STREET,LONGGANG DISTRICT,SHENZHEN CHINA",209722020245,9/4/2022,41502,# 5 MONOFILAMENT ( 0.68 mm ),KG,"4,000.00",2.15,2.15,"8,600.00"
Button,2161,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",209721020162,9/5/2021,40013,COPPER N/F 0.30 *305  ( S ),KG,"1,041.30",8.285,8.29,"8,627.17"
Button,2161,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",209721020162,9/5/2021,40001,COPPER N/F 0.23 *305 ( S ),KG,"5,220.00",8.285,8.29,"43,247.70"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40045,SPRING TYPE SOCKET WIRE 0.70mm,KG,472.3,9.92,9.92,"4,685.22"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40003,COPPER N/F 0.20 *305 ( S ),KG,"3,136.40",8.115,8.12,"25,451.89"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40018,COPPER N/F 0.50 *305  ( S ),KG,"1,623.70",8.115,8.12,"13,176.33"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40004,COPPER N/F 0.20 *305 ( H ),KG,"9,985.00",8.115,8.12,"81,028.28"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40009,COPPER N/F 0.25 *305  ( S ),KG,"2,068.00",8.115,8.12,"16,781.82"
Button,2789,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020198,10/13/2021,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,923.90",8.115,8.12,"39,957.45"
Button,7876,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622230058,9/1/2022,40017,COPPER N/F 0.50 *305 1/2 ( H ),KG,753.4,7.845,7.85,"5,910.42"
Button,7876,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622230058,9/1/2022,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,158.20",7.845,7.85,"32,621.08"
Button,7876,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622230058,9/1/2022,40005,COPPER N/F 0.18 *305 ( S ),KG,"3,516.40",7.935,7.94,"27,902.63"
Button,7876,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622230058,9/1/2022,40003,COPPER N/F 0.20 *305 ( S ),KG,"1,830.70",7.845,7.85,"14,361.84"
Button,7876,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622230058,9/1/2022,40004,COPPER N/F 0.20 *305 ( H ),KG,"11,190.30",7.845,7.85,"87,787.90"
Button,8886,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020187,10/14/2022,40017,COPPER N/F 0.50 *305 1/2 ( H ),KG,"1,054.40",7.53,7.53,"7,939.63"
Button,8886,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020187,10/14/2022,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,930.30",7.53,7.53,"37,125.16"
Button,8886,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020187,10/14/2022,40004,COPPER N/F 0.20 *305 ( H ),KG,"8,240.70",7.53,7.53,"62,052.47"
Button,11878,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",209722020289,2/28/2023,40204,S.S NORMAL SHANK19mm (China Quality),Gross,370,0.39,0.39,144.3
Button,11878,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",209722020289,2/28/2023,40253,ALLUMINIUM EYEHOLE SHANK BUTTON SCREW,Gross,"1,600.00",0.168,0.17,268.8
